 Wave Flux Flux_err
73 3616.0 -1.0072729775138825 0.5
74 3618.0 -0.06897901660161407 0.5
75 3620.0 0.1941366491159944 0.5
76 3622.0 0.023884547580820405 0.5
77 3624.0 -0.3207521955638695 0.5
78 3626.0 1.1538256386537231 0.5
79 3628.0 1.364734945796664 0.5
80 3630.0 0.7859191826565335 0.5
81 3632.0 0.45504756758103604 0.5
82 3634.0 0.1181899868462222 0.5
83 3636.0 0.47665207083670197 0.5
84 3638.0 0.4059781498223379 0.5
85 3640.0 -0.144007394613551 0.5
86 3642.0 -0.2390193078462348 0.5
87 3644.0 -0.19524763114357396 0.5
88 3646.0 0.5670903666913211 0.5
89 3648.0 -0.24059823975084405 0.5
90 3650.0 0.01681971032013719 0.5
91 3652.0 0.9490252772494632 0.5
92 3654.0 -0.21922785749484794 0.5
93 3656.0 -0.00903519635495237 0.5
94 3658.0 0.28328584334275864 0.5
95 3660.0 -0.06180519729451193 0.5
96 3662.0 -0.4244004101681453 0.5
97 3664.0 0.3621881014900629 0.5
98 3666.0 -0.07959439075941342 0.5
99 3668.0 0.694045572066223 0.5
100 3670.0 0.2517726207639847 0.5
101 3672.0 0.4924320368465298 0.5
102 3674.0 0.6697517111523824 0.5
103 3676.0 -0.10115429433920754 0.5
104 3678.0 0.147549667938064 0.5
105 3680.0 -0.16055089878696022 0.5
106 3682.0 -0.4393539884258591 0.5
107 3684.0 -0.04652427884181371 0.5
108 3686.0 0.5719254948000622 0.5
109 3688.0 0.22972834700075306 0.5
110 3690.0 -0.2880261351981375 0.5
111 3692.0 -0.05558297383054708 0.5
112 3694.0 0.06707363222056857 0.5
113 3696.0 0.6871737989331024 0.5
114 3698.0 0.7916837328033625 0.5
115 3700.0 0.6352817087441859 0.5
116 3702.0 -0.169925178908686 0.5
117 3704.0 -0.2304916609686391 0.5
118 3706.0 0.5082241838478748 0.5
119 3708.0 0.16342971318248067 0.5
120 3710.0 0.008603324309059747 0.5
121 3712.0 0.31539622297417025 0.5
122 3714.0 0.4792144564230136 0.5
123 3716.0 -0.21379689370887486 0.5
124 3718.0 0.03652242209136805 0.5
125 3720.0 -0.08786542150762032 0.5
126 3722.0 0.0955457927846458 0.5
127 3724.0 0.011673109499634751 0.5
128 3726.0 0.15923147742377355 0.5
129 3728.0 0.214911425370176 0.5
130 3730.0 0.4769976296655949 0.5
131 3732.0 0.31609756267907596 0.5
132 3734.0 -0.5507534690748516 0.5
133 3736.0 0.5080893592172477 0.5
134 3738.0 -0.30550285668286425 0.5
135 3740.0 -0.32451510667245004 0.5
136 3742.0 0.082628290621185 0.5
137 3744.0 0.7794669015155589 0.5
138 3746.0 -0.16528329903216293 0.5
139 3748.0 -0.3835979959334457 0.5
140 3750.0 0.3903562160440921 0.5
141 3752.0 -0.03913173973722457 0.5
142 3754.0 0.4328098363012203 0.5
143 3756.0 -0.0627032233792778 0.5
144 3758.0 0.5941484241141206 0.5
145 3760.0 0.7286298811721209 0.5
146 3762.0 -0.3627385373698699 0.5
147 3764.0 -0.06819448057014586 0.5
148 3766.0 -0.22025423755027634 0.5
149 3768.0 0.4984612347461565 0.5
150 3770.0 0.33060567490432263 0.5
151 3772.0 0.15248611845412682 0.5
152 3774.0 -0.10733128086288783 0.5
153 3776.0 -0.03210739582947353 0.5
154 3778.0 0.06798477379870055 0.5
155 3780.0 0.6191697946109873 0.5
156 3782.0 0.2070534120567324 0.5
157 3784.0 0.6235915578090565 0.5
158 3786.0 0.3704419795596223 0.5
159 3788.0 0.17447201649479274 0.5
160 3790.0 -0.1296588606304438 0.5
161 3792.0 -0.12451640699904445 0.5
162 3794.0 0.2006681513467831 0.5
163 3796.0 -0.049567096323658716 0.5
164 3798.0 0.3996637877811195 0.5
165 3800.0 -0.015749782665679862 0.5
166 3802.0 -0.5234910971458896 0.5
167 3804.0 0.05722089081722932 0.5
168 3806.0 -0.41525739781490456 0.5
169 3808.0 0.2957226018151973 0.5
170 3810.0 -0.3836635759655328 0.5
171 3812.0 -0.3003700036056759 0.5
172 3814.0 -0.2053749145986017 0.5
173 3816.0 0.09058492648355806 0.5
174 3818.0 -0.18491942783853296 0.5
175 3820.0 0.2534996971949368 0.5
176 3822.0 0.05071543900201134 0.5
177 3824.0 0.447207613582632 0.5
178 3826.0 -0.004906354085516906 0.5
179 3828.0 0.7027649822288151 0.5
180 3830.0 0.9320664253746864 0.5
181 3832.0 1.416719471462437 0.5
182 3834.0 1.914583590777762 0.5
183 3836.0 2.1382589502195604 0.5
184 3838.0 1.2929875966672422 0.5
185 3840.0 1.9594598712826512 0.5
186 3842.0 1.0952318411763249 0.5
187 3844.0 2.097438514416853 0.5
188 3846.0 0.5225411598477087 0.5
189 3848.0 0.7583643077236794 0.5
190 3850.0 0.6585362883340526 0.5
191 3852.0 0.06104797192067522 0.5
192 3854.0 -0.15847459232043914 0.5
193 3856.0 -0.092310058528004 0.5
194 3858.0 0.4710400142458427 0.5
195 3860.0 -0.06602378942144528 0.5
196 3862.0 0.2438262282407689 0.5
197 3864.0 0.6938974332724367 0.5
198 3866.0 0.20808249425732248 0.5
199 3868.0 -0.12967979939616306 0.5
200 3870.0 0.31637909575874945 0.5
201 3872.0 -0.218692570993194 0.5
202 3874.0 -0.2353156004867813 0.5
203 3876.0 -0.023733828060258484 0.5
204 3878.0 0.25355737567986525 0.5
205 3880.0 0.43681926415082095 0.5
206 3882.0 -0.2942899734962511 0.5
207 3884.0 0.042715259065119096 0.5
208 3886.0 0.5095266102757764 0.5
209 3888.0 0.08117577682967786 0.5
210 3890.0 0.4252003307553873 0.5
211 3892.0 0.10438489970111484 0.5
212 3894.0 -0.09194569770927627 0.5
213 3896.0 -0.39239165467731096 0.5
214 3898.0 0.5598459797427127 0.5
215 3900.0 0.3333081028667982 0.5
216 3902.0 0.2307310119367127 0.5
217 3904.0 -0.06551508537659421 0.5
218 3906.0 0.3004329585083067 0.5
219 3908.0 0.377188578575293 0.5
220 3910.0 0.31382929936821696 0.5
221 3912.0 0.1291894124894823 0.5
222 3914.0 0.6435934601336669 0.5
223 3916.0 0.6254623235728507 0.5
224 3918.0 0.3458562793549179 0.5
225 3920.0 0.124074472030885 0.5
226 3922.0 0.06543912885850657 0.5
227 3924.0 0.06796572532728813 0.5
228 3926.0 -0.3670729962943071 0.5
229 3928.0 0.11310789308933655 0.5
230 3930.0 0.3245389637536079 0.5
231 3932.0 0.1916598289733609 0.5
232 3934.0 -0.058306457871722187 0.5
233 3936.0 0.11646160117134598 0.5
234 3938.0 -0.1389146970912283 0.5
235 3940.0 -0.10746386230208718 0.5
236 3942.0 0.03144104059180771 0.5
237 3944.0 0.13688848019028266 0.5
238 3946.0 -0.03196675489197322 0.5
239 3948.0 -0.10769877242601636 0.5
240 3950.0 -0.04036432687565256 0.5
241 3952.0 0.4348168752426038 0.5
242 3954.0 0.4873960864507779 0.5
243 3956.0 0.15606595865713832 0.5
244 3958.0 0.3791843902008651 0.5
245 3960.0 0.2774075408589697 0.5
246 3962.0 0.26331065631845874 0.5
247 3964.0 0.1267032024227258 0.5
248 3966.0 0.10486525750342401 0.5
249 3968.0 -0.016705591971150978 0.5
250 3970.0 0.01714826787315471 0.5
251 3972.0 0.3077247159376993 0.5
252 3974.0 0.12495717642667835 0.5
253 3976.0 0.2274504638271241 0.5
254 3978.0 0.1208001740938108 0.5
255 3980.0 0.2726817647473188 0.5
256 3982.0 0.07878092519636354 0.5
257 3984.0 -0.2486976325120596 0.5
258 3986.0 0.3361302819697597 0.5
259 3988.0 0.2993146133903031 0.5
260 3990.0 0.3761753737999684 0.5
261 3992.0 0.04279933240532098 0.5
262 3994.0 0.39443169311539455 0.5
263 3996.0 -0.22228795337393734 0.5
264 3998.0 -0.0479092781674226 0.5
265 4000.0 -0.2275683903264789 0.5
266 4002.0 -0.2886415809723412 0.5
267 4004.0 -0.11865955364051085 0.5
268 4006.0 -0.20494645038439493 0.5
269 4008.0 -0.3745824394739444 0.5
270 4010.0 -0.008041590260374862 0.5
271 4012.0 -0.04477645121309038 0.5
272 4014.0 -0.0333456588320554 0.5
273 4016.0 0.32386259316540905 0.5
274 4018.0 0.17073217934704418 0.5
275 4020.0 0.07495791159071878 0.5
276 4022.0 0.16640708149221908 0.5
277 4024.0 0.5022197254525836 0.5
278 4026.0 0.2859470273240056 0.5
279 4028.0 0.3135157871142275 0.5
280 4030.0 0.2721911175071373 0.5
281 4032.0 0.5717374662156466 0.5
282 4034.0 0.1803459955454196 0.5
283 4036.0 -0.08583507563169722 0.5
284 4038.0 0.054444784711163235 0.5
285 4040.0 0.2384077908795981 0.5
286 4042.0 0.05267118154125258 0.5
287 4044.0 -0.17814539506216165 0.5
288 4046.0 0.04243732197595102 0.5
289 4048.0 0.01865435462022493 0.5
290 4050.0 0.15138641158895602 0.5
291 4052.0 0.2916274970996281 0.5
292 4054.0 0.21037235446404212 0.5
293 4056.0 0.1801554490787815 0.5
294 4058.0 0.039658719058658316 0.5
295 4060.0 0.0684883148843567 0.5
296 4062.0 0.2701810577553983 0.5
297 4064.0 0.11275888393890078 0.5
298 4066.0 -0.10498017012052367 0.5
299 4068.0 -0.036035307671114285 0.5
300 4070.0 0.13843552332538642 0.5
301 4072.0 0.12930359174496167 0.5
302 4074.0 0.18181076301635915 0.5
303 4076.0 0.14587479342700724 0.5
304 4078.0 0.14653181800944867 0.5
305 4080.0 0.15891542733910727 0.5
306 4082.0 -0.14776038263897426 0.5
307 4084.0 0.126294691921167 0.5
308 4086.0 -0.01501633690832849 0.5
309 4088.0 0.02083172748524198 0.5
310 4090.0 0.0762581935025705 0.5
311 4092.0 -0.15052773793798274 0.5
312 4094.0 0.060370971919778575 0.5
313 4096.0 -0.0882181593551346 0.5
314 4098.0 0.014309331586307253 0.5
315 4100.0 0.0450994000515953 0.5
316 4102.0 -0.3938942989093969 0.5
317 4104.0 -0.1297579887730716 0.5
318 4106.0 0.07376387256385304 0.5
319 4108.0 -0.06770931636976465 0.5
320 4110.0 0.0332671424753963 0.5
321 4112.0 0.2407221238652384 0.5
322 4114.0 0.11730141616685867 0.5
323 4116.0 -0.014528529744997468 0.5
324 4118.0 -0.18548407932132632 0.5
325 4120.0 0.15241915507087134 0.5
326 4122.0 -0.027792458312218164 0.5
327 4124.0 -0.23578563980522435 0.5
328 4126.0 0.12065431282190225 0.5
329 4128.0 0.2129305532589077 0.5
330 4130.0 0.3862949699978613 0.5
331 4132.0 0.09930846487111596 0.5
332 4134.0 -0.08855643910727308 0.5
333 4136.0 -0.06746866102873536 0.5
334 4138.0 -0.04714676240069625 0.5
335 4140.0 -0.21117885740252887 0.5
336 4142.0 -0.14585890819879235 0.5
337 4144.0 0.03768745399333052 0.5
338 4146.0 0.11938000889352635 0.5
339 4148.0 0.07562561807922817 0.5
340 4150.0 0.12186606905280692 0.5
341 4152.0 0.03959770134735344 0.5
342 4154.0 -0.06192281043148017 0.5
343 4156.0 -0.08007894443649799 0.5
344 4158.0 0.037867996042715665 0.5
345 4160.0 0.2891487758361617 0.5
346 4162.0 0.3337964786621349 0.5
347 4164.0 0.15475526809353995 0.5
348 4166.0 0.20103833575536248 0.5
349 4168.0 0.060501442611038826 0.5
350 4170.0 -0.12734181596887414 0.5
351 4172.0 -0.17299943107209018 0.5
352 4174.0 0.3757257695137263 0.5
353 4176.0 0.3425470159199617 0.5
354 4178.0 0.26604238664184404 0.5
355 4180.0 0.2237663552927185 0.5
356 4182.0 0.2822671903151013 0.5
357 4184.0 0.24662254839756584 0.5
358 4186.0 0.04198425529490756 0.5
359 4188.0 0.20920314663227144 0.5
360 4190.0 0.09029996804067304 0.5
361 4192.0 0.114575274950968 0.5
362 4194.0 0.3675362337839556 0.5
363 4196.0 0.1839952211118903 0.5
364 4198.0 0.0588098736827773 0.5
365 4200.0 0.16975142724094044 0.5
366 4202.0 0.392014109535036 0.5
367 4204.0 0.30823309916741704 0.5
368 4206.0 0.13464299976876518 0.5
369 4208.0 -0.02992274223018072 0.5
370 4210.0 0.06080128983369471 0.5
371 4212.0 0.011943788213967934 0.5
372 4214.0 0.06179817728872801 0.5
373 4216.0 0.01683168589328671 0.5
374 4218.0 -0.16614633179840846 0.5
375 4220.0 -0.08380942111897405 0.5
376 4222.0 0.29619805447467984 0.5
377 4224.0 0.19257000398216226 0.5
378 4226.0 -0.006490220059047758 0.5
379 4228.0 0.0671495674254871 0.5
380 4230.0 -0.015566359293920447 0.5
381 4232.0 -0.1087577996624338 0.5
382 4234.0 -0.06479829924248746 0.5
383 4236.0 0.14041192344046788 0.5
384 4238.0 0.0037414096896890322 0.5
385 4240.0 0.1616478591096902 0.5
386 4242.0 0.2126321365344757 0.5
387 4244.0 0.21793317425357 0.5
388 4246.0 0.2503914801869593 0.5
389 4248.0 -0.014347230113433971 0.5
390 4250.0 -0.10115305844917716 0.5
391 4252.0 -0.18505647507039308 0.5
392 4254.0 -0.2824942048183371 0.5
393 4256.0 -0.017555425610468484 0.5
394 4258.0 0.2989041175962212 0.5
395 4260.0 0.10615266046903904 0.5
396 4262.0 -0.17776502216931644 0.5
397 4264.0 0.1517286044402294 0.5
398 4266.0 0.214413793208454 0.5
399 4268.0 -0.05349854940317559 0.5
400 4270.0 -0.09022293439221148 0.5
401 4272.0 0.007729188724061717 0.5
402 4274.0 0.2987168970653332 0.5
403 4276.0 0.5814436349360359 0.5
404 4278.0 0.3830972968870998 0.5
405 4280.0 0.3921094757367962 0.5
406 4282.0 0.3332336087609543 0.5
407 4284.0 0.006178550443140765 0.5
408 4286.0 -0.06539612184116024 0.5
409 4288.0 0.1282544696973313 0.5
410 4290.0 0.3933693984395851 0.5
411 4292.0 0.2214746656627908 0.5
412 4294.0 0.011405768776273414 0.5
413 4296.0 -0.02055263746511109 0.5
414 4298.0 0.27691032478987265 0.5
415 4300.0 0.26286093305799235 0.5
416 4302.0 0.2073115734747049 0.5
417 4304.0 0.2253480036722712 0.5
418 4306.0 0.06159002438648555 0.5
419 4308.0 0.05108592240195217 0.5
420 4310.0 0.0976254936268303 0.5
421 4312.0 -0.02632653498287797 0.5
422 4314.0 0.07555866276315322 0.5
423 4316.0 -0.006137301640168125 0.5
424 4318.0 0.22888468620559801 0.5
425 4320.0 0.3158517065157898 0.5
426 4322.0 0.005561766786008477 0.5
427 4324.0 -0.2860597087662972 0.5
428 4326.0 0.12620092919571865 0.5
429 4328.0 0.025314186063992567 0.5
430 4330.0 -0.11524710698443452 0.5
431 4332.0 0.3128083733901427 0.5
432 4334.0 0.5181066792902719 0.5
433 4336.0 0.2722555748974573 0.5
434 4338.0 0.048323136319377166 0.5
435 4340.0 0.05448630014022713 0.5
436 4342.0 -0.02280846218892452 0.5
437 4344.0 0.12921008208517415 0.5
438 4346.0 0.31830521109388377 0.5
439 4348.0 0.07773307372885524 0.5
440 4350.0 0.022607646311152654 0.5
441 4352.0 0.06345374685834056 0.5
442 4354.0 -0.1114008659267044 0.5
443 4356.0 -0.2399324487255733 0.5
444 4358.0 0.25230821752905025 0.5
445 4360.0 -0.0649760637249977 0.5
446 4362.0 0.3613398151492837 0.5
447 4364.0 0.25468151144726925 0.5
448 4366.0 -0.1001955468940319 0.5
449 4368.0 -0.19933345957055654 0.5
450 4370.0 -0.013301446271327342 0.5
451 4372.0 0.24899318584385724 0.5
452 4374.0 0.18298145301444824 0.5
453 4376.0 0.2293730835834306 0.5
454 4378.0 -0.035136804821664085 0.5
455 4380.0 -0.08796436483454388 0.5
456 4382.0 0.2398695502982023 0.5
457 4384.0 -0.002354266237242446 0.5
458 4386.0 -0.2310065674127713 0.5
459 4388.0 -0.2262702514880628 0.5
460 4390.0 0.3043546046773017 0.5
461 4392.0 0.2576275723710887 0.5
462 4394.0 -0.17413846579114595 0.5
463 4396.0 -0.2256598034429521 0.5
464 4398.0 -0.152343001945478 0.5
465 4400.0 0.18365960939650292 0.5
466 4402.0 0.14914360746844613 0.5
467 4404.0 -0.09445699483920343 0.5
468 4406.0 -0.039857120598473086 0.5
469 4408.0 0.2575102146721979 0.5
470 4410.0 0.4058376453483464 0.5
471 4412.0 0.026373095367201244 0.5
472 4414.0 -0.2284087705272246 0.5
473 4416.0 0.01140434777169598 0.5
474 4418.0 -0.03027695831584612 0.5
475 4420.0 0.14704899252128814 0.5
476 4422.0 0.2118679918255081 0.5
477 4424.0 0.03836822545309757 0.5
478 4426.0 0.2524133743998025 0.5
479 4428.0 0.3095485043374335 0.5
480 4430.0 0.10843187015162024 0.5
481 4432.0 0.1121167695702366 0.5
482 4434.0 0.1009030968301404 0.5
483 4436.0 -0.13469801035912013 0.5
484 4438.0 0.025614101471518744 0.5
485 4440.0 0.2988582079738947 0.5
486 4442.0 0.03341063978719072 0.5
487 4444.0 0.11168320005940244 0.5
488 4446.0 0.17677848535092547 0.5
489 4448.0 0.4608125602991636 0.5
490 4450.0 0.4218938941065814 0.5
491 4452.0 -0.2444813409006461 0.5
492 4454.0 0.09224089797313133 0.5
493 4456.0 0.1406436958609595 0.5
494 4458.0 0.0008980013038554885 0.5
495 4460.0 -0.05676472516618851 0.5
496 4462.0 0.0652962391870569 0.5
497 4464.0 0.20103349240163346 0.5
498 4466.0 -0.02257479390267551 0.5
499 4468.0 0.07940621135702257 0.5
500 4470.0 0.08581665226815789 0.5
501 4472.0 0.3554691026196216 0.5
502 4474.0 0.13755291796726346 0.5
503 4476.0 0.14232548681468968 0.5
504 4478.0 0.5623533871366174 0.5
505 4480.0 0.10573376458953886 0.5
506 4482.0 -0.07540884887192398 0.5
507 4484.0 -0.12562193623497325 0.5
508 4486.0 -0.2211798857446173 0.5
509 4488.0 -0.08183301206901182 0.5
510 4490.0 -0.1902809206054644 0.5
511 4492.0 -0.2141712336879848 0.5
512 4494.0 -0.2339412278033217 0.5
513 4496.0 -0.0035244689049597436 0.5
514 4498.0 -0.02179065421931157 0.5
515 4500.0 0.12879351665043448 0.5
516 4502.0 0.028879062079380725 0.5
517 4504.0 -0.006265124903278044 0.5
518 4506.0 -0.09668252627995984 0.5
519 4508.0 -0.10844588193313562 0.5
520 4510.0 -0.05207705099022551 0.5
521 4512.0 -0.07146576825486195 0.5
522 4514.0 -0.2180536508505427 0.5
523 4516.0 0.09055991049700557 0.5
524 4518.0 -0.11198096926519058 0.5
525 4520.0 0.3113519854083163 0.5
526 4522.0 0.21344435698877964 0.5
527 4524.0 0.2946206869128233 0.5
528 4526.0 0.3163404258210855 0.5
529 4528.0 0.06162336961624632 0.5
530 4530.0 -0.007051492759625953 0.5
531 4532.0 -0.29616751554763177 0.5
532 4534.0 -0.3890970129973949 0.5
533 4536.0 0.07249212023306956 0.5
534 4538.0 0.16107745885149266 0.5
535 4540.0 0.021200887800916415 0.5
536 4542.0 0.0133775370925305 0.5
537 4544.0 -0.03124166079925625 0.5
538 4546.0 -0.0917620960528245 0.5
539 4548.0 -0.017955727994719978 0.5
540 4550.0 0.1326566196402947 0.5
541 4552.0 0.28150315747068416 0.5
542 4554.0 0.044874626782965735 0.5
543 4556.0 -0.152940647496821 0.5
544 4558.0 -0.225673216487974 0.5
545 4560.0 -0.010035940778047292 0.5
546 4562.0 -0.0995530687989305 0.5
547 4564.0 0.12082505363838456 0.5
548 4566.0 0.11518790482654265 0.5
549 4568.0 0.3000291787115001 0.5
550 4570.0 0.3283852926349428 0.5
551 4572.0 -0.134476485890549 0.5
552 4574.0 -0.11993774630887513 0.5
553 4576.0 -0.11473252018797347 0.5
554 4578.0 0.03093478860055744 0.5
555 4580.0 0.1693680617381357 0.5
556 4582.0 0.07859307557032065 0.5
557 4584.0 -0.05374510701151674 0.5
558 4586.0 -0.2129033412648768 0.5
559 4588.0 -0.033212320624448864 0.5
560 4590.0 -0.05391497823136028 0.5
561 4592.0 0.08930317124293707 0.5
562 4594.0 -0.006770864098334423 0.5
563 4596.0 -0.1363159047019552 0.5
564 4598.0 -0.2028780037566432 0.5
565 4600.0 -0.3544851883166638 0.5
566 4602.0 -0.13470306598394158 0.5
567 4604.0 -0.025473051386930103 0.5
568 4606.0 -0.1406138085921262 0.5
569 4608.0 0.05609710179254263 0.5
570 4610.0 0.1849918120344273 0.5
571 4612.0 0.19693102685302816 0.5
572 4614.0 0.4576437396828426 0.5
573 4616.0 0.2704471663570827 0.5
574 4618.0 0.08945139583663836 0.5
575 4620.0 0.2059942380868424 0.5
576 4622.0 0.2777028468509809 0.5
577 4624.0 0.3851309275480031 0.5
578 4626.0 0.11179313092280313 0.5
579 4628.0 -0.10040453873561904 0.5
580 4630.0 0.266073690417168 0.5
581 4632.0 0.06677608069605824 0.5
582 4634.0 -0.2823361914148413 0.5
583 4636.0 -0.014123750024281519 0.5
584 4638.0 0.061115242607249626 0.5
585 4640.0 -0.2427205948560796 0.5
586 4642.0 -0.03006256868660922 0.5
587 4644.0 0.13607297998054851 0.5
588 4646.0 0.3321296744464476 0.5
589 4648.0 0.1657898345884388 0.5
590 4650.0 0.1827924151149448 0.5
591 4652.0 0.2158598628108147 0.5
592 4654.0 0.0893971499444553 0.5
593 4656.0 0.3134581097821776 0.5
594 4658.0 0.5408579027116929 0.5
595 4660.0 0.4898356378596228 0.5
596 4662.0 0.48842069883116 0.5
597 4664.0 0.09943488594032354 0.5
598 4666.0 0.2743752210741101 0.5
599 4668.0 0.26266936062005714 0.5
600 4670.0 0.10179013390574668 0.5
601 4672.0 0.15047467750466909 0.5
602 4674.0 -0.05725132916251529 0.5
603 4676.0 -0.07777812565434918 0.5
604 4678.0 0.2481117147494297 0.5
605 4680.0 0.29502946500311106 0.5
606 4682.0 0.02208131138025824 0.5
607 4684.0 0.12303871939794934 0.5
608 4686.0 0.05493128024032524 0.5
609 4688.0 -0.031175537998019073 0.5
610 4690.0 0.1837112453075853 0.5
611 4692.0 0.2306990171440421 0.5
612 4694.0 0.0601284338789535 0.5
613 4696.0 0.3140162427220964 0.5
614 4698.0 0.1196182914923236 0.5
615 4700.0 -0.1050006929106146 0.5
616 4702.0 0.06090116297300996 0.5
617 4704.0 0.03931148947061156 0.5
618 4706.0 0.10539797384509106 0.5
619 4708.0 0.6473741497922407 0.5
620 4710.0 0.15933799029288556 0.5
621 4712.0 -0.02165913622101473 0.5
622 4714.0 0.10239461845463332 0.5
623 4716.0 0.2568610467999235 0.5
624 4718.0 0.4743420094965669 0.5
625 4720.0 0.05584572008970461 0.5
626 4722.0 0.25431317381178364 0.5
627 4724.0 0.463522606440183 0.5
628 4726.0 -0.08964101589698853 0.5
629 4728.0 -0.017557130188504754 0.5
630 4730.0 0.4536023914900648 0.5
631 4732.0 0.08356405941676806 0.5
632 4734.0 0.33359093304358817 0.5
633 4736.0 0.3468590730162287 0.5
634 4738.0 0.011171615290754477 0.5
635 4740.0 0.28957484429730873 0.5
636 4742.0 0.07161889390366594 0.5
637 4744.0 0.013826905032442384 0.5
638 4746.0 0.18371209555448875 0.5
639 4748.0 0.31455520558185124 0.5
640 4750.0 0.2336602925408688 0.5
641 4752.0 -0.16324847576907514 0.5
642 4754.0 0.16808674745704874 0.5
643 4756.0 0.10425186536580004 0.5
644 4758.0 0.2163843395627524 0.5
645 4760.0 0.02509972532968006 0.5
646 4762.0 0.04592602055941232 0.5
647 4764.0 -0.012597085782788262 0.5
648 4766.0 -0.2617528581397935 0.5
649 4768.0 0.00604793161468867 0.5
650 4770.0 0.20499105675254287 0.5
651 4772.0 0.07497339217401726 0.5
652 4774.0 0.08653254934215801 0.5
653 4776.0 0.06765633903197849 0.5
654 4778.0 -0.10012253582583017 0.5
655 4780.0 -0.02161482168502575 0.5
656 4782.0 -0.0041620557335553905 0.5
657 4784.0 0.058966767274264364 0.5
658 4786.0 0.10213280090286099 0.5
659 4788.0 0.30766320336585745 0.5
660 4790.0 -0.1443592325011393 0.5
661 4792.0 -0.05989036009942414 0.5
662 4794.0 0.032762692257201645 0.5
663 4796.0 0.2424824583959088 0.5
664 4798.0 0.22376802900312065 0.5
665 4800.0 0.005283107404387067 0.5
666 4802.0 0.27481975677626 0.5
667 4804.0 0.31421278238404304 0.5
668 4806.0 -0.05919737020659596 0.5
669 4808.0 -0.0769972691061821 0.5
670 4810.0 0.3137966898993144 0.5
671 4812.0 -0.03439106315596812 0.5
672 4814.0 0.026215664623026817 0.5
673 4816.0 0.021793321071319014 0.5
674 4818.0 -0.10982611729258364 0.5
675 4820.0 0.012300444289288469 0.5
676 4822.0 0.458786788142826 0.5
677 4824.0 -0.09604931978433504 0.5
678 4826.0 0.14809299410100607 0.5
679 4828.0 -0.011956681301846264 0.5
680 4830.0 -0.3096551339790482 0.5
681 4832.0 0.21819414700911802 0.5
682 4834.0 -0.01307142678694012 0.5
683 4836.0 -0.03695228367893017 0.5
684 4838.0 -0.3799980088638975 0.5
685 4840.0 0.21620560304520944 0.5
686 4842.0 -0.08161956302978457 0.5
